typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20140101","2014","52","2014","699","IND","India","X","Export","788","TUN","Tunisia","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"3451489","3451489","0","true","false",
"C","A","20140101","2014","52","2014","699","IND","India","X","Export","792","TUR","Türkiye","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"27200253","27200253","0","true","false",
"C","A","20140101","2014","52","2014","699","IND","India","X","Export","795","TKM","Turkmenistan","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"20528871","20528871","0","true","false",
"C","A","20140101","2014","52","2014","699","IND","India","X","Export","796","TCA","Turks and Caicos Isds","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"10927","10927","0","true","false",
"C","A","20140101","2014","52","2014","699","IND","India","X","Export","798","TUV","Tuvalu","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"83","83","0","true","false",
"C","A","20140101","2014","52","2014","699","IND","India","X","Export","800","UGA","Uganda","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"145072113","145072113","0","true","false",
"C","A","20140101","2014","52","2014","699","IND","India","X","Export","804","UKR","Ukraine","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"95604547","95604547","0","true","false",
"C","A","20140101","2014","52","2014","699","IND","India","X","Export","807","MKD","North Macedonia","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"2076808","2076808","0","true","false",
"C","A","20140101","2014","52","2014","699","IND","India","X","Export","818","EGY","Egypt","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"22097242","22097242","0","true","false",
"C","A","20140101","2014","52","2014","699","IND","India","X","Export","826","GBR","United Kingdom","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"444512341","444512341","0","true","false",
"C","A","20140101","2014","52","2014","699","IND","India","X","Export","834","TZA","United Rep. of Tanzania","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"224829158","224829158","0","true","false",
"C","A","20140101","2014","52","2014","699","IND","India","X","Export","842","USA","USA","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"3844568543","3844568543","0","true","false",
"C","A","20140101","2014","52","2014","699","IND","India","X","Export","854","BFA","Burkina Faso","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"25927570","25927570","0","true","false",
"C","A","20140101","2014","52","2014","699","IND","India","X","Export","858","URY","Uruguay","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"3418672","3418672","0","true","false",
"C","A","20140101","2014","52","2014","699","IND","India","X","Export","860","UZB","Uzbekistan","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"47646908","47646908","0","true","false",
"C","A","20140101","2014","52","2014","699","IND","India","X","Export","862","VEN","Venezuela","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"126241385","126241385","0","true","false",
"C","A","20140101","2014","52","2014","699","IND","India","X","Export","882","WSM","Samoa","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"119199","119199","0","true","false",
"C","A","20140101","2014","52","2014","699","IND","India","X","Export","887","YEM","Yemen","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"58633283","58633283","0","true","false",
"C","A","20140101","2014","52","2014","699","IND","India","X","Export","894","ZMB","Zambia","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"104819204","104819204","0","true","false",
"C","A","20140101","2014","52","2014","699","IND","India","X","Export","899","_X ","Areas, nes","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"9035902","9035902","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","0","W00","World","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"12544722058","12544722058","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","4","AFG","Afghanistan","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"44677202","44677202","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","8","ALB","Albania","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"207961","207961","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","12","DZA","Algeria","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"57718778","57718778","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","16","ASM","American Samoa","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"73548","73548","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","24","AGO","Angola","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"35242564","35242564","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","28","ATG","Antigua and Barbuda","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"253736","253736","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","31","AZE","Azerbaijan","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"5023824","5023824","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","32","ARG","Argentina","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"8532612","8532612","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","36","AUS","Australia","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"192372959","192372959","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","40","AUT","Austria","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"12562601","12562601","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","44","BHS","Bahamas","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1445175","1445175","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","48","BHR","Bahrain","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"2408551","2408551","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","50","BGD","Bangladesh","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"23730866","23730866","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","51","ARM","Armenia","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"853150","853150","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","52","BRB","Barbados","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1059267","1059267","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","56","BEL","Belgium","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"101558896","101558896","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","60","BMU","Bermuda","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"144","144","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","64","BTN","Bhutan","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"2016284","2016284","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","68","BOL","Bolivia (Plurinational State of)","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"14347475","14347475","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","70","BIH","Bosnia Herzegovina","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"768025","768025","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","72","BWA","Botswana","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"26885054","26885054","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","76","BRA","Brazil","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"218128127","218128127","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","84","BLZ","Belize","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"789219","789219","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","90","SLB","Solomon Isds","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"452121","452121","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","92","VGB","Br. Virgin Isds","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"427421","427421","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","96","BRN","Brunei Darussalam","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"20027","20027","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","100","BGR","Bulgaria","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"10900725","10900725","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","104","MMR","Myanmar","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"167144374","167144374","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","108","BDI","Burundi","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"13271605","13271605","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","112","BLR","Belarus","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"10400302","10400302","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","116","KHM","Cambodia","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"38316762","38316762","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","120","CMR","Cameroon","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"63958619","63958619","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","124","CAN","Canada","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"141086087","141086087","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","132","CPV","Cabo Verde","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"154086","154086","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","136","CYM","Cayman Isds","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"440258","440258","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","140","CAF","Central African Rep.","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"7167817","7167817","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","144","LKA","Sri Lanka","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"182826662","182826662","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","148","TCD","Chad","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"20338263","20338263","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","152","CHL","Chile","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"53698600","53698600","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","156","CHN","China","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"24476449","24476449","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","170","COL","Colombia","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"45615162","45615162","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","174","COM","Comoros","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"138737","138737","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","178","COG","Congo","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"29529690","29529690","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","180","COD","Dem. Rep. of the Congo","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"77342788","77342788","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","188","CRI","Costa Rica","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"12427391","12427391","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","191","HRV","Croatia","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"7021296","7021296","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","192","CUB","Cuba","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"13451756","13451756","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","196","CYP","Cyprus","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"2779586","2779586","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","203","CZE","Czechia","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"24196185","24196185","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","204","BEN","Benin","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"31103903","31103903","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","208","DNK","Denmark","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"33129730","33129730","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","212","DMA","Dominica","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"312138","312138","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","214","DOM","Dominican Rep.","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"25850292","25850292","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","218","ECU","Ecuador","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"22289460","22289460","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","222","SLV","El Salvador","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"10243962","10243962","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","226","GNQ","Equatorial Guinea","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1413628","1413628","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","231","ETH","Ethiopia","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"112809172","112809172","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","232","ERI","Eritrea","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"2879813","2879813","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","233","EST","Estonia","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1394448","1394448","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","242","FJI","Fiji","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"3327747","3327747","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","246","FIN","Finland","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"27435257","27435257","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","251","FRA","France","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"148893328","148893328","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","258","PYF","French Polynesia","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"6748","6748","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","262","DJI","Djibouti","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1436276","1436276","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","266","GAB","Gabon","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"2264505","2264505","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","268","GEO","Georgia","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"8124012","8124012","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","270","GMB","Gambia","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"3167853","3167853","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","276","DEU","Germany","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"159313003","159313003","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","288","GHA","Ghana","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"138572392","138572392","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","292","GIB","Gibraltar","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"6272","6272","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","296","KIR","Kiribati","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"100409","100409","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","300","GRC","Greece","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1631997","1631997","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","308","GRD","Grenada","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"148245","148245","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","316","GUM","Guam","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"61482","61482","0","true","false",
