typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","251","FRA","France","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","141265228.829","0","141265228.829","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","268","GEO","Georgia","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","335.485","0","335.485","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","270","GMB","Gambia","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","26899.286","0","26899.286","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","276","DEU","Germany","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","227470267.983","0","227470267.983","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","288","GHA","Ghana","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","100.879","0","100.879","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","300","GRC","Greece","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2343022.677","0","2343022.677","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","320","GTM","Guatemala","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","17.306","0","17.306","0","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","324","GIN","Guinea","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","80250.555","0","80250.555","0","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","328","GUY","Guyana","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","54.105","0","54.105","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","5380565.741","0","5380565.741","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","348","HUN","Hungary","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2807330.498","0","2807330.498","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","352","ISL","Iceland","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","4101.211","0","4101.211","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","360","IDN","Indonesia","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","91880737.896","0","91880737.896","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","364","IRN","Iran","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1399000.858","0","1399000.858","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","368","IRQ","Iraq","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","54275.202","0","54275.202","0","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","372","IRL","Ireland","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","21116809.493","0","21116809.493","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","376","ISR","Israel","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","10831569.307","0","10831569.307","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","380","ITA","Italy","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","105094233.504","0","105094233.504","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","384","CIV","Côte d'Ivoire","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1877.762","0","1877.762","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","392","JPN","Japan","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","25873487.708","0","25873487.708","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","398","KAZ","Kazakhstan","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","46602.691","0","46602.691","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","400","JOR","Jordan","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","4926.057","0","4926.057","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","404","KEN","Kenya","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","902262.266","0","902262.266","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","408","PRK","Dem. People's Rep. of Korea","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2166.559","0","2166.559","0","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","410","KOR","Rep. of Korea","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","36619879.878","0","36619879.878","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","418","LAO","Lao People's Dem. Rep.","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","37549.819","0","37549.819","0","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","426","LSO","Lesotho","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","14.336","0","14.336","0","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","428","LVA","Latvia","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","91705.061","0","91705.061","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","430","LBR","Liberia","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","21.582","0","21.582","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","440","LTU","Lithuania","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","369342.194","0","369342.194","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","442","LUX","Luxembourg","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","13031.85","0","13031.85","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","458","MYS","Malaysia","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","11647235.472","0","11647235.472","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","462","MDV","Maldives","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","4786.603","0","4786.603","0","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","470","MLT","Malta","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","191211.417","0","191211.417","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","478","MRT","Mauritania","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","21.511","0","21.511","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","480","MUS","Mauritius","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","7104.608","0","7104.608","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","484","MEX","Mexico","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","5386725.855","0","5386725.855","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","490","S19","Other Asia, nes","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","7077403.658","0","7077403.658","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","498","MDA","Rep. of Moldova","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","962.339","0","962.339","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","504","MAR","Morocco","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","261.091","0","261.091","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","508","MOZ","Mozambique","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","483.521","0","483.521","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","512","OMN","Oman","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","8824.886","0","8824.886","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","516","NAM","Namibia","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","97.753","0","97.753","0","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","524","NPL","Nepal","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","7465337.859","0","7465337.859","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","528","NLD","Netherlands","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","290822786.793","0","290822786.793","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","531","CUW","Curaçao","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","34854.088","0","34854.088","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","554","NZL","New Zealand","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","3176435.556","0","3176435.556","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","558","NIC","Nicaragua","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","28.445","0","28.445","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","562","NER","Niger","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","315.281","0","315.281","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","566","NGA","Nigeria","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2580.502","0","2580.502","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","579","NOR","Norway","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","5083237.65","0","5083237.65","0","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","586","PAK","Pakistan","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","17343.442","0","17343.442","0","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","591","PAN","Panama","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","360.648","0","360.648","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","604","PER","Peru","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","114638.398","0","114638.398","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","608","PHL","Philippines","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","3915946.453","0","3915946.453","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","616","POL","Poland","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","167294.585","0","167294.585","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","620","PRT","Portugal","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","196028.213","0","196028.213","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","634","QAT","Qatar","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","437947.099","0","437947.099","0","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","642","ROU","Romania","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","327088.223","0","327088.223","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","643","RUS","Russian Federation","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","580708.909","0","580708.909","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","682","SAU","Saudi Arabia","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2944.646","0","2944.646","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","688","SRB","Serbia","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1701.935","0","1701.935","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","702","SGP","Singapore","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","49875013.046","0","49875013.046","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","703","SVK","Slovakia","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","43163.626","0","43163.626","0","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","704","VNM","Viet Nam","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","107191.343","0","107191.343","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","705","SVN","Slovenia","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2456662.164","0","2456662.164","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","706","SOM","Somalia","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","47.37","0","47.37","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2089463.824","0","2089463.824","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","724","ESP","Spain","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","10259203.297","0","10259203.297","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","748","SWZ","Eswatini","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","69927.778","0","69927.778","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","752","SWE","Sweden","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","20925751.51","0","20925751.51","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","757","CHE","Switzerland","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","291372294.158","0","291372294.158","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","764","THA","Thailand","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","280654.767","0","280654.767","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","768","TGO","Togo","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","51.292","0","51.292","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","780","TTO","Trinidad and Tobago","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","71.112","0","71.112","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","784","ARE","United Arab Emirates","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","316614.938","0","316614.938","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","788","TUN","Tunisia","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","93562.321","0","93562.321","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","792","TUR","Türkiye","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","4478538.139","0","4478538.139","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","800","UGA","Uganda","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","16081.579","0","16081.579","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","804","UKR","Ukraine","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","8081730.021","0","8081730.021","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","818","EGY","Egypt","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","46188.676","0","46188.676","0","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","826","GBR","United Kingdom","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","82236121.148","0","82236121.148","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","834","TZA","United Rep. of Tanzania","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","105.638","0","105.638","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","842","USA","USA","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","318086358.943","0","318086358.943","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","858","URY","Uruguay","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","138.147","0","138.147","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","860","UZB","Uzbekistan","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","39339.533","0","39339.533","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","862","VEN","Venezuela","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","4524.39","0","4524.39","0","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","887","YEM","Yemen","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","94.314","0","94.314","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","894","ZMB","Zambia","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","51.093","0","51.093","4","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","M","Import","899","_X ","Areas, nes","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","991213.64","0","991213.64","4","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","M","Import","0","W00","World","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2477412233.658","0","2477412233.658","4","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","M","Import","4","AFG","Afghanistan","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","150544.199","0","150544.199","0","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","M","Import","12","DZA","Algeria","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1.233","0","1.233","4","false","true",
