"typeCode","freqCode","refPeriodId","refYear","refMonth","period","reporterCode","reporterISO","reporterDesc","flowCode","flowDesc","partnerCode","partnerISO","partnerDesc","partner2Code","partner2ISO","partner2Desc","classificationCode","classificationSearchCode","isOriginalClassification","cmdCode","cmdDesc","aggrLevel","isLeaf","customsCode","customsDesc","mosCode","motCode","motDesc","qtyUnitCode","qtyUnitAbbr","qty","isQtyEstimated","altQtyUnitCode","altQtyUnitAbbr","altQty","isAltQtyEstimated","netWgt","isNetWgtEstimated","grossWgt","isGrossWgtEstimated","cifvalue","fobvalue","primaryValue","legacyEstimationFlag","isReported","isAggregate"
"C","M","20200701","2020","7","202007","699","IND","India","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","435669.471","0","435669.471","4","false","true"
"C","M","20200701","2020","7","202007","699","IND","India","M","Import","724","ESP","Spain","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2376103.468","0","2376103.468","4","false","true"
"C","M","20200701","2020","7","202007","699","IND","India","M","Import","752","SWE","Sweden","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2592028.774","0","2592028.774","4","false","true"
"C","M","20200701","2020","7","202007","699","IND","India","M","Import","757","CHE","Switzerland","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","43918918.319","0","43918918.319","4","false","true"
"C","M","20200701","2020","7","202007","699","IND","India","M","Import","764","THA","Thailand","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","22211.906","0","22211.906","4","false","true"
"C","M","20200701","2020","7","202007","699","IND","India","M","Import","784","ARE","United Arab Emirates","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1699.534","0","1699.534","4","false","true"
"C","M","20200701","2020","7","202007","699","IND","India","M","Import","792","TUR","T�rkiye","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","154167.805","0","154167.805","0","false","true"
"C","M","20200701","2020","7","202007","699","IND","India","M","Import","800","UGA","Uganda","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","306.126","0","306.126","4","false","true"
"C","M","20200701","2020","7","202007","699","IND","India","M","Import","804","UKR","Ukraine","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","268132.056","0","268132.056","4","false","true"
"C","M","20200701","2020","7","202007","699","IND","India","M","Import","826","GBR","United Kingdom","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","6270701.173","0","6270701.173","4","false","true"
"C","M","20200701","2020","7","202007","699","IND","India","M","Import","834","TZA","United Rep. of Tanzania","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","154.149","0","154.149","4","false","true"
"C","M","20200701","2020","7","202007","699","IND","India","M","Import","842","USA","USA","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","25604489.405","0","25604489.405","4","false","true"
"C","M","20200701","2020","7","202007","699","IND","India","M","Import","854","BFA","Burkina Faso","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2.333","0","2.333","4","false","true"
"C","M","20200701","2020","7","202007","699","IND","India","M","Import","894","ZMB","Zambia","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","109.613","0","109.613","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","0","W00","World","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","234741462.646","0","234741462.646","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","4","AFG","Afghanistan","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","22202.233","0","22202.233","0","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","32","ARG","Argentina","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","13972.945","0","13972.945","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2195689.353","0","2195689.353","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","40","AUT","Austria","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2116929.682","0","2116929.682","0","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","50","BGD","Bangladesh","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","10701.341","0","10701.341","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","56","BEL","Belgium","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","22871339.933","0","22871339.933","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","76","BRA","Brazil","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","4022908.149","0","4022908.149","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","100","BGR","Bulgaria","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","11255.713","0","11255.713","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","124","CAN","Canada","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1739981.176","0","1739981.176","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","144","LKA","Sri Lanka","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","78758.305","0","78758.305","0","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","152","CHL","Chile","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","67.147","0","67.147","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","156","CHN","China","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","13808454.218","0","13808454.218","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","170","COL","Colombia","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","7030.431","0","7030.431","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","191","HRV","Croatia","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","4785.92","0","4785.92","0","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","196","CYP","Cyprus","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","27.44","0","27.44","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","203","CZE","Czechia","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","52379.858","0","52379.858","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","208","DNK","Denmark","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","3806273.596","0","3806273.596","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","218","ECU","Ecuador","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","16417.866","0","16417.866","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","231","ETH","Ethiopia","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","37630.504","0","37630.504","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","246","FIN","Finland","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","37286.559","0","37286.559","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","251","FRA","France","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","12819236.654","0","12819236.654","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","276","DEU","Germany","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","16918380.394","0","16918380.394","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","288","GHA","Ghana","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","24.963","0","24.963","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","300","GRC","Greece","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","204216.57","0","204216.57","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2277992.215","0","2277992.215","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","348","HUN","Hungary","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","232906.34","0","232906.34","0","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","360","IDN","Indonesia","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","5791231.495","0","5791231.495","0","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","364","IRN","Iran","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1561.39","0","1561.39","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","372","IRL","Ireland","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","756010.937","0","756010.937","0","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","376","ISR","Israel","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","167870.793","0","167870.793","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","380","ITA","Italy","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2844358.306","0","2844358.306","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","392","JPN","Japan","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3008669.85","0","3008669.85","0","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","400","JOR","Jordan","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","74.071","0","74.071","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","404","KEN","Kenya","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","789.935","0","789.935","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","410","KOR","Rep. of Korea","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","59908106.387","0","59908106.387","0","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","428","LVA","Latvia","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","336.9","0","336.9","0","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","440","LTU","Lithuania","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1765.094","0","1765.094","0","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","458","MYS","Malaysia","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","531064.534","0","531064.534","0","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","470","MLT","Malta","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","69575.311","0","69575.311","0","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","480","MUS","Mauritius","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","65.54","0","65.54","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","484","MEX","Mexico","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","4933.606","0","4933.606","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","490","S19","Other Asia, nes","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","264414.866","0","264414.866","0","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","508","MOZ","Mozambique","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","80.606","0","80.606","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","524","NPL","Nepal","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1760047.735","0","1760047.735","0","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","528","NLD","Netherlands","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","9467352.493","0","9467352.493","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","554","NZL","New Zealand","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","403631.873","0","403631.873","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","579","NOR","Norway","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","426326.982","0","426326.982","0","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","604","PER","Peru","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","67.709","0","67.709","0","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","608","PHL","Philippines","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","25578.548","0","25578.548","0","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","616","POL","Poland","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","19484.251","0","19484.251","0","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","620","PRT","Portugal","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","12966.637","0","12966.637","0","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","642","ROU","Romania","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","73968.179","0","73968.179","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","643","RUS","Russian Federation","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","44255.977","0","44255.977","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","688","SRB","Serbia","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","287.323","0","287.323","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","702","SGP","Singapore","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2218216.246","0","2218216.246","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","705","SVN","Slovenia","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","5721.051","0","5721.051","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","310827.262","0","310827.262","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","724","ESP","Spain","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","533799.631","0","533799.631","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","752","SWE","Sweden","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","570793.872","0","570793.872","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","757","CHE","Switzerland","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","29220211.539","0","29220211.539","0","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","764","THA","Thailand","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2880.198","0","2880.198","0","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","784","ARE","United Arab Emirates","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","68268.984","0","68268.984","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","792","TUR","T�rkiye","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","166680.935","0","166680.935","0","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","804","UKR","Ukraine","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1589.405","0","1589.405","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","826","GBR","United Kingdom","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","5848544.746","0","5848544.746","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","834","TZA","United Rep. of Tanzania","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","121.92","0","121.92","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","842","USA","USA","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","26900697.024","0","26900697.024","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","860","UZB","Uzbekistan","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","52.429","0","52.429","0","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","876","WLF","Wallis and Futuna Isds","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","836.03","0","836.03","4","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","894","ZMB","Zambia","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","426.787","0","426.787","0","false","true"
"C","M","20200801","2020","8","202008","699","IND","India","M","Import","899","_X ","Areas, nes","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","67.75","0","67.75","4","false","true"
"C","M","20200901","2020","9","202009","699","IND","India","M","Import","0","W00","World","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","266780279.755","0","266780279.755","4","false","true"
"C","M","20200901","2020","9","202009","699","IND","India","M","Import","4","AFG","Afghanistan","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","20798.957","0","20798.957","0","false","true"
"C","M","20200901","2020","9","202009","699","IND","India","M","Import","32","ARG","Argentina","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","514.266","0","514.266","4","false","true"
"C","M","20200901","2020","9","202009","699","IND","India","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1288111.703","0","1288111.703","4","false","true"
"C","M","20200901","2020","9","202009","699","IND","India","M","Import","40","AUT","Austria","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","3394952.075","0","3394952.075","4","false","true"
"C","M","20200901","2020","9","202009","699","IND","India","M","Import","48","BHR","Bahrain","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","47.701","0","47.701","4","false","true"
"C","M","20200901","2020","9","202009","699","IND","India","M","Import","50","BGD","Bangladesh","0","W00","World","H5","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","224.983","0","224.983","4","false","true"
